Timestamp	Open	High	Low	Close	Volume (BTC)	Volume (Currency)	Weighted Price
2017-11-30 21:45	9631.3	9708.73	9631.3	9708.73	65.37	633833.39	9695.49
2017-11-30 21:50	9708.73	9792.99	9699.43	9726.12	80.19	779652.7	9722.39
2017-11-30 21:55	9726.39	9754.58	9700	9701.67	27.43	267210.34	9739.83
2017-11-30 22:00	9700	9706.52	9663.57	9699	127.4	1233800.2	9684.72
2017-11-30 22:05	9698.99	9734.93	9684.55	9734.93	51.61	500961.07	9706.34
2017-11-30 22:10	9739.8	9850	9717.35	9824.33	92.77	908830.69	9796.25
2017-11-30 22:15	9823	9909.16	9792.5	9889	143.8	1419683.56	9872.63
2017-11-30 22:20	9895.75	9920	9887.68	9919.98	32.34	320470.85	9909.53
2017-11-30 22:25	9919.98	10000	9919.98	9944.59	129.47	1290375.7	9966.42
2017-11-30 22:30	9940	9951	9818	9825	47.68	470445.69	9866.59
2017-11-30 22:35	9825	9893	9805.82	9839.9	136.89	1345080.26	9825.75
2017-11-30 22:40	9820.9	9898.99	9805.82	9898.99	24.61	242966.96	9871.99
2017-11-30 22:45	9898.99	9902.77	9874	9874	17.29	171009.62	9892.55
2017-11-30 22:50	9874	9889.42	9827.03	9827.03	18.99	187660.97	9882.48
2017-11-30 22:55	9857.74	9857.74	9825	9849.27	5.1	50160.29	9843.85
2017-11-30 23:00	9849.27	9904.38	9834.19	9904.38	48.24	476331.13	9874.86
2017-11-30 23:05	9904.38	9925	9887	9919.99	42.43	420328.76	9907.18
2017-11-30 23:10	9919.99	9944.55	9905.36	9944.55	33.55	332827.4	9919.31
2017-11-30 23:15	9938.03	10015.98	9927.16	10015.98	237.65	2375511.81	9996.03
2017-11-30 23:20	10016.53	10154.99	10016.53	10125	211.21	2133408.8	10100.85
2017-11-30 23:25	10133.77	10162.23	10061	10161	89.8	909727.48	10131.02
2017-11-30 23:30	10162.23	10178.7	10065.89	10092.3	40.48	409214.93	10109.96
2017-11-30 23:35	10092.27	10092.3	10004	10004	49.13	493868.12	10051.46
2017-11-30 23:40	10003.88	10089.97	10002.91	10058.94	82.05	822072.36	10019.59
2017-11-30 23:45	10058.94	10079	10033.47	10079	13.22	133204.81	10074.46
2017-11-30 23:50	10078.99	10082.49	10002.91	10002.91	53.41	535847.12	10031.84
2017-11-30 23:55	10015	10015	9903.88	9947.67	151.08	1506816.07	9973.47
2017-12-01 0:00	9927.29	10040	9927.29	10040	70.96	708301.27	9981.61
2017-12-01 0:05	10021.48	10070.53	10001.63	10070.53	15.99	160589.75	10040.78
2017-12-01 0:10	10070.53	10079	10029	10030	15.17	152574.76	10055.92
2017-12-01 0:15	10030.01	10066.82	10016.82	10016.82	18.17	182441.97	10043.08
2017-12-01 0:20	10016.82	10038.47	10000	10000.11	26.65	266643.37	10006.45
2017-12-01 0:25	10000.11	10065	10000	10029.84	39.68	397746.64	10022.98
2017-12-01 0:30	10051.76	10079	10029.84	10074.97	66.66	670440.65	10057.04
2017-12-01 0:35	10074.91	10079	10035.33	10070	36.23	364813.83	10069.64
2017-12-01 0:40	10070	10079	10010	10010.01	27.82	279547.27	10048.26
2017-12-01 0:45	10027	10027	9805.82	9888	184.04	1820075.64	9889.48
2017-12-01 0:50	9880.65	9889	9809.67	9861.98	33.55	330609.51	9853.89
2017-12-01 0:55	9864.44	9926.38	9864.44	9905.94	32.91	325680.92	9894.77
2017-12-01 1:00	9900	9905.92	9708.73	9760.07	131.56	1287050.24	9782.66
2017-12-01 1:05	9779.17	9834.49	9709.47	9721.09	45.5	443909.49	9756.14
2017-12-01 1:10	9781.75	9864.06	9722	9810	25.48	249945.85	9807.82
2017-12-01 1:15	9806	9903.88	9800.01	9903.88	20.18	199445.59	9882.51
2017-12-01 1:20	9898.54	9910.03	9806.21	9806.21	106.14	1048997.97	9883.48
2017-12-01 1:25	9816.94	9854.49	9708.73	9732.61	118.43	1158870.8	9785.65
2017-12-01 1:30	9735.92	9779.25	9709.21	9779.25	48.31	470111.96	9730.43
2017-12-01 1:35	9779.23	9824.57	9750	9824.57	43.13	422373.14	9791.98
2017-12-01 1:40	9824.57	9873.41	9776.32	9794.37	15.53	152376.1	9813.72
2017-12-01 1:45	9793.53	9865.3	9777.78	9833	9.72	95369.58	9815.24
2017-12-01 1:50	9844	9844	9782.41	9840.7	29.59	290069.56	9802.49
2017-12-01 1:55	9839.56	9843.06	9785.43	9843.06	39.18	385255.19	9833.9
2017-12-01 2:00	9843.06	9845.53	9709.21	9731	30.43	297011.27	9760.25
2017-12-01 2:05	9756.99	9782.26	9731	9731.45	12.13	118191.03	9746.79
2017-12-01 2:10	9735.14	9800	9735.14	9789.98	4.58	44764.23	9771.74
2017-12-01 2:15	9800	9816.74	9731	9738.13	8.29	80939.16	9768.58
2017-12-01 2:20	9734.26	9752.12	9612.6	9669.31	81.26	786543.96	9679.5
2017-12-01 2:25	9670.85	9682	9612.6	9663.68	52.35	504821.24	9643.73
2017-12-01 2:30	9666.17	9734.98	9622	9722.74	22	212638.75	9667.56
2017-12-01 2:35	9693.65	9805.82	9693.65	9778.01	53.92	527301.1	9779.37
2017-12-01 2:40	9795.14	9795.14	9730	9730	16.37	159508.79	9745.87
2017-12-01 2:45	9730	9804	9705.55	9804	13.33	129915.68	9743.24
2017-12-01 2:50	9799.28	9814	9770	9814	51.14	501400.76	9804.47
2017-12-01 2:55	9814	9845	9797.69	9844.99	27.54	270354.97	9817.67
2017-12-01 3:00	9820.99	9844.99	9820.99	9820.99	4.26	41932.15	9838.38
2017-12-01 3:05	9805.83	9822.16	9770	9804.92	6.71	65696.83	9785.48
2017-12-01 3:10	9804.89	9804.92	9760.99	9768.26	6.81	66580.94	9774.15
2017-12-01 3:15	9811.1	9811.77	9715.42	9726.18	5.87	57249.94	9747.45
2017-12-01 3:20	9734.95	9747.34	9686.68	9747.34	64.36	624890.57	9708.96
2017-12-01 3:25	9743.26	9745	9706.07	9706.07	7.85	76320.01	9723.62
2017-12-01 3:30	9740	9747	9707.51	9745	25.69	250229.83	9739.44
2017-12-01 3:35	9743.24	9743.24	9683.86	9738.88	9.48	92037.6	9713.21
2017-12-01 3:40	9720	9763.99	9704.36	9742.39	5.3	51633.14	9735.77
2017-12-01 3:45	9745.99	9766	9726.39	9765.97	3.5	34085.47	9741.11
2017-12-01 3:50	9765.99	9800	9734.58	9772.69	5.67	55456.75	9780.35
2017-12-01 3:55	9767.86	9777.01	9728.03	9745.6	5.58	54338.12	9745.48
2017-12-01 4:00	9737.24	9750.54	9662.17	9750.54	14.37	139317.84	9695.28
2017-12-01 4:05	9735.72	9792	9683.3	9737.51	21.47	208874.58	9729.73
2017-12-01 4:10	9791.93	9805.82	9763.6	9778.74	7.62	74662.62	9793.02
2017-12-01 4:15	9778.74	9888.88	9774.58	9871.49	79.23	778045.6	9819.92
2017-12-01 4:20	9864.21	9943.21	9845	9930.01	78.33	775590	9902.09
2017-12-01 4:25	9930.01	9968	9925.57	9925.58	31.05	308586.03	9938.42
2017-12-01 4:30	9925.58	9960	9848.42	9898.32	32.09	317008.57	9878.56
2017-12-01 4:35	9898.32	9900	9809.68	9810.59	13.83	136242.08	9850.05
2017-12-01 4:40	9814.93	9882.05	9809.7	9839.98	7.28	71576.09	9834.14
2017-12-01 4:45	9839.46	9848	9805.82	9806.05	73.35	719380.51	9807.95
2017-12-01 4:50	9806.05	9848.85	9806.05	9848.85	13.13	129203.99	9841.13
2017-12-01 4:55	9845	9872.95	9832.61	9872.94	2.26	22311.87	9853.77
2017-12-01 5:00	9872.94	9872.95	9805.83	9830.34	25.13	247205.75	9836.65
2017-12-01 5:05	9805.83	9823.09	9771.1	9805.25	29.08	285039.53	9803.39
2017-12-01 5:10	9813.75	9844.92	9804.54	9831.01	3.65	35896.71	9823.3
2017-12-01 5:15	9805.25	9820.94	9764	9783.67	6.45	63178.53	9788.07
2017-12-01 5:20	9784.87	9800	9780.87	9786.13	2.02	19828.3	9793.55
2017-12-01 5:25	9786.13	9798.89	9660	9660	66.88	649569.93	9712.95
2017-12-01 5:30	9659.06	9778.22	9637.38	9670.02	42.62	414268.3	9719.83
2017-12-01 5:35	9670	9670.01	9534.87	9589.79	128.23	1230965.58	9599.73
2017-12-01 5:40	9589.79	9697.85	9560	9697.85	51.11	491616.3	9619.65
2017-12-01 5:45	9698.22	9698.22	9606.62	9650	19	183071.64	9634.37
2017-12-01 5:50	9649.4	9649.4	9581.67	9604.25	7.93	76099.39	9600.78
2017-12-01 5:55	9583.6	9620	9575	9589	41.59	399377.71	9602.39
2017-12-01 6:00	9589	9640	9560.01	9640	12.55	120572.65	9604.28
2017-12-01 6:05	9639.99	9687.01	9630.52	9666.22	32.52	313894.61	9652.12
2017-12-01 6:10	9663.49	9681.71	9612	9612.01	8.58	82692.54	9636.81
2017-12-01 6:15	9612	9620.01	9594.44	9599.27	9.27	89053.88	9601.79
2017-12-01 6:20	9599.27	9686.99	9594	9674.94	18.04	174206.19	9658.48
2017-12-01 6:25	9674.94	9687	9622.88	9662.86	9.56	92157.09	9642.36
2017-12-01 6:30	9662.85	9687	9642.87	9665	18.85	182245.44	9668.47
2017-12-01 6:35	9664.99	9687	9597.24	9642.46	16.85	162676.8	9656.04
2017-12-01 6:40	9642.46	9656.26	9543.43	9568.87	25.41	243026.32	9565.31
2017-12-01 6:45	9599.92	9599.92	9500	9522.49	114.16	1086760.89	9519.69
2017-12-01 6:50	9518.66	9540	9482.5	9489.18	28.5	270643.51	9497.61
2017-12-01 6:55	9495	9525	9430	9431	69.24	654126.43	9446.58
2017-12-01 7:00	9449.99	9483.49	9420	9455.37	75.97	717315.89	9441.78
2017-12-01 7:05	9455.37	9492.82	9374	9390	136.77	1287735.17	9414.99
2017-12-01 7:10	9398	9470	9370.11	9470	54.51	513441.7	9419.97
2017-12-01 7:15	9470	9500	9462	9500	22.39	212405.14	9488
2017-12-01 7:20	9496	9500	9434.21	9442	51.53	487472.35	9459.77
2017-12-01 7:25	9441	9486.19	9433.08	9474.12	56.9	538278.47	9460.71
2017-12-01 7:30	9455	9517.43	9440.1	9517.43	20.28	192276.93	9482.84
2017-12-01 7:35	9517.42	9574	9489.2	9572	94.55	901361.23	9533.14
2017-12-01 7:40	9572	9612.6	9556.88	9560	92.4	886655.67	9595.86
2017-12-01 7:45	9560	9602.78	9503	9554.17	42.65	407881.81	9563.07
2017-12-01 7:50	9579.33	9579.33	9503.01	9533.02	17.65	168368.05	9537.78
2017-12-01 7:55	9533.02	9596.61	9517	9596.61	39.14	373307.6	9537.29
2017-12-01 8:00	9563.35	9585.13	9540.02	9584.99	5.65	54023.65	9559.7
2017-12-01 8:05	9584.99	9700	9584.99	9662	41.04	396413.63	9659.2
2017-12-01 8:10	9676.52	9700	9622.03	9622.03	51.74	499340.72	9651.63
2017-12-01 8:15	9624.4	9708.73	9624.4	9708.73	70.67	685211.01	9695.48
2017-12-01 8:20	9708.73	9750	9699.04	9728.73	64.52	627546.08	9725.65
2017-12-01 8:25	9728.73	9775	9725	9761.82	88.61	864200.98	9752.51
2017-12-01 8:30	9761.82	9775	9736.74	9740.36	35.67	348450.52	9770.02
2017-12-01 8:35	9769.99	9770	9698.37	9750	52.34	509147.17	9726.99
2017-12-01 8:40	9750	9750	9700	9700	28.82	280175.04	9721.06
2017-12-01 8:45	9701.56	9789	9692.3	9785	14.01	136668.88	9756.48
2017-12-01 8:50	9785	9872.95	9780	9860	90.66	889870.11	9815.66
2017-12-01 8:55	9860	9872.95	9806.5	9830	53.22	524811.87	9862.03
2017-12-01 9:00	9830	9864.96	9747.02	9763.9	54.01	528646.54	9787.95
2017-12-01 9:05	9763.9	9818	9745.04	9801	10.16	99602.99	9799.9
2017-12-01 9:10	9801	9853.16	9800	9800.05	25.29	248402.46	9820.7
2017-12-01 9:15	9832.36	9839.06	9780	9799	30.48	298803.13	9804.34
2017-12-01 9:20	9797.69	9864.16	9787	9840.45	48.31	474052.35	9812.12
2017-12-01 9:25	9840.45	9921.84	9830	9910	97.06	960450.3	9895.87
2017-12-01 9:30	9915	9984	9915	9984	80.14	797071.36	9946.17
2017-12-01 9:35	9984	10002.91	9968	9983.45	111.26	1112331.96	9997.57
2017-12-01 9:40	9983.45	10000.1	9965.76	9965.76	31.67	316135.02	9982.73
2017-12-01 9:45	9968	9997.94	9957.04	9957.35	29.28	292292.54	9981.98
2017-12-01 9:50	9980.81	10030.01	9960.81	10030	85.15	851435.8	9999.47
2017-12-01 9:55	10025.01	10089.97	10020.05	10064.66	99.32	1000283.91	10070.93
2017-12-01 10:00	10064.67	10079.53	10000	10000	59.56	598316.31	10045.79
2017-12-01 10:05	10000	10020.02	9935.3	9940	88.66	885964.67	9993.13
2017-12-01 10:10	9940	9970.81	9903.88	9911	99.43	986035.87	9916.71
2017-12-01 10:15	9910.99	9950.82	9909.04	9931.01	19.31	191800.08	9933.94
2017-12-01 10:20	9931.02	9960.8	9910	9960.8	12.16	120775.01	9931.45
2017-12-01 10:25	9960	9970.75	9905	9920.06	43.83	435375.17	9932.22
2017-12-01 10:30	9920.01	9944.99	9905	9911.88	30.1	298771.71	9925.62
2017-12-01 10:35	9911.88	9918.99	9864.92	9888	177.25	1754621.7	9899.2
2017-12-01 10:40	9879.95	9890	9865	9870.05	26.9	265735.64	9877.18
2017-12-01 10:45	9870	9898	9865	9879.99	48.54	479811.93	9884.28
2017-12-01 10:50	9870.97	9881.85	9799	9801	114.01	1120472.45	9828.18
2017-12-01 10:55	9816	9834.97	9787	9809	28	274710.79	9810.72
2017-12-01 11:00	9809	9903.88	9797.6	9883.8	106.77	1054237.69	9873.59
2017-12-01 11:05	9883.79	9917.52	9840	9916.13	40.85	403435.22	9876.72
2017-12-01 11:10	9916.13	9916.13	9875.69	9900	10.25	101436.79	9896.85
2017-12-01 11:15	9900	9900	9873	9896.85	4.99	49272.3	9880.82
2017-12-01 11:20	9896.85	9977.69	9884.6	9950.01	71.61	712449.58	9949.16
2017-12-01 11:25	9968.01	9989.3	9930.92	9989.3	7.95	79239.2	9967.78
2017-12-01 11:30	9989.3	9989.3	9916.04	9943.71	33.54	333798.26	9952.9
2017-12-01 11:35	9957.1	9991	9944	9991	23.95	238842.61	9974
2017-12-01 11:40	9991	9994	9960.02	9960.88	11.63	116057.76	9975.38
2017-12-01 11:45	9960.88	9984.6	9924.22	9960.31	50.65	504661.72	9964.18
2017-12-01 11:50	9960.31	9980	9931	9948.7	22.52	224197.71	9954.31
2017-12-01 11:55	9945	9999.9	9940.33	9999.9	20.92	208711.54	9977.96
2017-12-01 12:00	9999.9	10100	9984.65	10100	96.84	971220.67	10028.96
2017-12-01 12:05	10099.21	10203.97	10099.21	10200	229.81	2333188.87	10152.64
2017-12-01 12:10	10203.97	10283.14	10168.84	10275.78	289.37	2962489.84	10237.71
2017-12-01 12:15	10275.78	10298	10188	10212.69	95.6	980066.42	10251.78
2017-12-01 12:20	10243.12	10252.6	10200	10247.18	61.25	626384.85	10227.52
2017-12-01 12:25	10247.18	10306.25	10244.8	10305.38	129.53	1334112.45	10299.99
2017-12-01 12:30	10305.38	10316.25	10226.96	10308	43.68	449642.54	10294.52
2017-12-01 12:35	10290	10306.92	10203.97	10203.97	121.61	1244952.73	10237.54
2017-12-01 12:40	10203.98	10239.5	10151.99	10239.5	104.66	1067042.27	10195.68
2017-12-01 12:45	10234	10260	10210.02	10220	25.59	261895.28	10233.97
2017-12-01 12:50	10239.53	10240	10152.01	10160	46.63	475250.28	10192.76
2017-12-01 12:55	10160	10189	10125	10156	108.74	1103313.1	10146.15
2017-12-01 13:00	10156	10262.97	10155.99	10262.97	54.66	558354.19	10214.68
2017-12-01 13:05	10265.01	10395	10254.89	10395	136.36	1409497.01	10336.74
2017-12-01 13:10	10395.01	10482	10370	10447.75	285.66	2976514.94	10419.6
2017-12-01 13:15	10447.77	10510	10427.76	10486	152.68	1600045.08	10479.49
2017-12-01 13:20	10497.81	10513.16	10450	10450.01	167.04	1753773.61	10498.97
2017-12-01 13:25	10450.02	10520.59	10420	10520.59	126.26	1320779.26	10460.45
2017-12-01 13:30	10480.86	10561.69	10433.03	10539.99	202.17	2128793.96	10529.63
2017-12-01 13:35	10541.03	10560	10500	10500	121.41	1278871.44	10533.5
2017-12-01 13:40	10500	10566.06	10480	10566.06	137.15	1441453.42	10509.79
2017-12-01 13:45	10567.58	10689	10567.58	10689	247.64	2629976.6	10620.27
2017-12-01 13:50	10682	10694.4	10567	10683.99	228.59	2433924.47	10647.76
2017-12-01 13:55	10683.99	10744	10650	10662.75	200.83	2151160.32	10711.56
2017-12-01 14:00	10662.7	10733	10650	10691.99	112.05	1197366.99	10686.17
2017-12-01 14:05	10690.02	10710	10560.08	10650.6	183.13	1944679.85	10618.9
2017-12-01 14:10	10648.43	10656.08	10570	10610	76.74	814067.32	10608.19
2017-12-01 14:15	10612.1	10650	10590	10650	103.77	1101322.04	10613.16
2017-12-01 14:20	10650	10724.48	10637.15	10671.88	146.54	1565326.27	10681.75
2017-12-01 14:25	10671.88	10700	10669.55	10683.71	55.83	596873.65	10690.6
2017-12-01 14:30	10683.71	10692	10625.2	10625.2	83.57	890879.82	10660.48
2017-12-01 14:35	10622.58	10622.58	10555	10582.22	125.27	1325826.28	10583.77
2017-12-01 14:40	10570.29	10643.37	10558.27	10617.16	72.38	765955.44	10582.18
2017-12-01 14:45	10601.06	10608.02	10530	10530	44.88	474153.1	10565.39
2017-12-01 14:50	10530	10546.56	10481.05	10487.89	168.85	1775700.74	10516.59
2017-12-01 14:55	10481.06	10618.29	10451.51	10618.29	83.6	879821.84	10524.11
2017-12-01 15:00	10618.29	10618.29	10551.93	10580.33	80.63	853324.32	10583.15
2017-12-01 15:05	10575.01	10600	10542.06	10550	53.61	566625.97	10569.06
2017-12-01 15:10	10542	10549.9	10440.07	10440.07	73.98	775074.16	10476.3
2017-12-01 15:15	10440.07	10528.45	10440.07	10490	148.72	1558585.37	10480.19
2017-12-01 15:20	10486.67	10525	10473.97	10515	142.02	1490346.69	10493.65
2017-12-01 15:25	10515	10525	10480	10500	59.89	629243.32	10506.05
2017-12-01 15:30	10500	10599	10494.73	10599	112.9	1188446.66	10526.58
2017-12-01 15:35	10599	10618.29	10550	10569.1	155.54	1647085.67	10589.39
2017-12-01 15:40	10569.1	10587.73	10524.01	10524.01	46.86	494556.1	10553.85
2017-12-01 15:45	10525.33	10564.01	10508.22	10563.99	46.94	494652.52	10538.48
2017-12-01 15:50	10532.76	10618.28	10532.75	10588.66	96.53	1022514.85	10592.23
2017-12-01 15:55	10588.66	10605	10556.32	10557.78	12.53	132629.07	10581.61
2017-12-01 16:00	10557.78	10557.78	10510	10549.71	57.78	608507.21	10531.14
2017-12-01 16:05	10547.92	10585.88	10512.01	10565.97	100.8	1063528.28	10551.05
2017-12-01 16:10	10580.89	10586.1	10548.97	10555.95	40.27	425475.95	10564.42
2017-12-01 16:15	10555.95	10567.99	10529.04	10540.38	31.3	330100.74	10547.03
2017-12-01 16:20	10540.38	10565.42	10525	10539.77	54.97	579199.44	10537.07
2017-12-01 16:25	10533.52	10620.77	10526.73	10593.88	80.07	847800.87	10588.55
2017-12-01 16:30	10621	10670	10575.39	10660	43.46	462211.96	10634.17
2017-12-01 16:35	10660	10700.33	10653.99	10670	45.46	485925.78	10689.25
2017-12-01 16:40	10670	10716.71	10653.99	10705.22	54.18	578800.14	10682.86
2017-12-01 16:45	10705.27	10723.65	10660	10685.51	53.8	574480.37	10678.45
2017-12-01 16:50	10697.15	10700	10661.95	10679.23	26.09	278679	10680.5
2017-12-01 16:55	10691.97	10700	10649.93	10650.35	94.21	1006190.99	10679.78
2017-12-01 17:00	10651	10675.08	10567.04	10570	53.44	567272.81	10616.02
2017-12-01 17:05	10575	10575.38	10558	10570.35	8.13	85904.61	10570.2
2017-12-01 17:10	10570.35	10570.35	10513.16	10520	85.95	904987.63	10529.11
2017-12-01 17:15	10518.24	10547.04	10513.16	10526.84	77.67	817020.64	10519.27
2017-12-01 17:20	10515.07	10556	10513.16	10548.85	82.11	864844.1	10533.04
2017-12-01 17:25	10548.85	10622.32	10544.73	10592.2	41.32	437474.19	10586.73
2017-12-01 17:30	10600	10619.37	10563	10564.4	39.42	416887.38	10576.08
2017-12-01 17:35	10563	10564.99	10510	10529.99	57.71	607735.59	10531.25
2017-12-01 17:40	10529	10551.43	10504	10532.9	14.53	152941.71	10523.1
2017-12-01 17:45	10532.89	10532.89	10410	10445.41	108.23	1132433.01	10463.52
2017-12-01 17:50	10445.33	10498.9	10440.11	10472.82	96.03	1004282.18	10458.12
2017-12-01 17:55	10472.8	10472.8	10449	10450	31	324197.9	10456.75
2017-12-01 18:00	10450	10500	10440	10485.3	52.82	553518.74	10479.01
2017-12-01 18:05	10480.54	10485.3	10455.19	10485.3	49.96	523121.58	10469.8
2017-12-01 18:10	10485.29	10485.3	10477.32	10485.3	10.76	112797.27	10485.15
2017-12-01 18:15	10485.3	10500	10476	10499	76.76	805737.17	10496.41
2017-12-01 18:20	10499	10525	10484.5	10501.69	21.45	225246.68	10499.13
2017-12-01 18:25	10505.31	10565	10501.69	10565	29.29	308419.66	10528.84
2017-12-01 18:30	10564.99	10565	10540	10564.83	39.75	419601.73	10555.7
2017-12-01 18:35	10564.82	10564.99	10520	10524.17	14.11	148823.51	10547.74
2017-12-01 18:40	10524.16	10551.86	10522.04	10544.78	14.32	150881.47	10535.94
2017-12-01 18:45	10525.07	10544.69	10484.36	10484.36	8.77	92196.31	10510.75
2017-12-01 18:50	10484.36	10510.02	10464.92	10492.38	43.89	460106.51	10482.16
2017-12-01 18:55	10492.38	10503.76	10473.1	10482.2	24.01	251877.44	10488.76
2017-12-01 19:00	10500	10550	10482.27	10515.19	37.37	393689.52	10533.98
2017-12-01 19:05	10547.18	10565	10525.24	10560.04	73.29	773808.41	10558.22
2017-12-01 19:10	10565	10630	10560	10579.11	167.76	1779352.59	10606.58
2017-12-01 19:15	10598.77	10630	10536.49	10569.15	48.48	512846.24	10578.52
2017-12-01 19:20	10569.27	10618.45	10550.63	10609.25	48.97	518919.16	10596.11
2017-12-01 19:25	10609.25	10632.11	10588.51	10616.8	47.03	499180.52	10615.12
2017-12-01 19:30	10619.37	10643.08	10590.73	10625.47	44.92	477280.71	10626.21
2017-12-01 19:35	10625.01	10625.01	10594.53	10615.97	29.1	308704.14	10610.07
2017-12-01 19:40	10617.25	10632.74	10600.11	10609.2	16.72	177604.31	10619.53
2017-12-01 19:45	10624.39	10649	10605.36	10605.36	32.79	348560.82	10630.32
2017-12-01 19:50	10600	10623.91	10564.02	10564.02	14.12	149555.47	10594.08
2017-12-01 19:55	10558.88	10583.8	10532.12	10550.09	28.73	303131.06	10551.26
2017-12-01 20:00	10569.48	10581.99	10532.28	10576.15	52.69	556644.97	10564.7
2017-12-01 20:05	10566.15	10595.03	10562.06	10590.03	16.21	171571.39	10582.49
2017-12-01 20:10	10590	10598.56	10582	10597.45	23.18	245337.19	10584.56
2017-12-01 20:15	10597.63	10615.36	10597.62	10614	15.63	165731.04	10603.16
2017-12-01 20:20	10614	10622.9	10597.63	10597.63	26.58	282125.08	10613.49
2017-12-01 20:25	10619.98	10636.98	10597.69	10636.98	19.79	210202.65	10619.14
2017-12-01 20:30	10632.27	10749.73	10622.47	10749.51	132.14	1415371.79	10711
2017-12-01 20:35	10749.51	10751.66	10682	10700	94.54	1013383.09	10719.26
2017-12-01 20:40	10730.01	10847.99	10730.01	10830.01	343.78	3715130.06	10806.79
2017-12-01 20:45	10830	10857.69	10821	10835	119.14	1292303.15	10846.76
2017-12-01 20:50	10835	10835	10782.74	10793.71	94.53	1021661.74	10807.69
2017-12-01 20:55	10793.71	10829.99	10766	10773.66	19.97	215627.47	10796.64
2017-12-01 21:00	10773.66	10790.4	10724.48	10744.57	79.58	854582.42	10738.72
2017-12-01 21:05	10744.57	10826	10741.97	10815.06	33.73	363670.93	10782.58
2017-12-01 21:10	10821.87	10821.87	10758.79	10779.61	18.24	196823.87	10791.52
2017-12-01 21:15	10779.57	10830	10758.83	10801.68	40.53	437267.38	10790.04
2017-12-01 21:20	10823	10823	10763.23	10776.22	20.04	216432	10799.64
2017-12-01 21:25	10775	10803.23	10774.88	10792.43	8.28	89364.7	10792.89
2017-12-01 21:30	10801.99	10834	10774.99	10830	31.32	338610.6	10810.33
2017-12-01 21:35	10817.4	10896.14	10800.01	10890.01	154.89	1683690.83	10869.99
2017-12-01 21:40	10890.1	10940.04	10890.05	10915.43	125.66	1372027.43	10918.89
2017-12-01 21:45	10915.43	10931.58	10858.81	10917.71	56.12	611579.29	10897.09
2017-12-01 21:50	10910.72	10949.64	10900	10921.52	147.27	1610809.69	10938.05
2017-12-01 21:55	10927.99	10949.89	10831.72	10903.5	60.8	661885.69	10886.4
2017-12-01 22:00	10900.99	10900.99	10841.31	10852.77	34.81	378012.74	10860.53
2017-12-01 22:05	10852.72	10875.62	10832.26	10849.99	14.87	161427.66	10853.07
2017-12-01 22:10	10849.99	10900.99	10835.01	10872	59.96	651539.72	10866.57
2017-12-01 22:15	10872	10906.88	10866.58	10869.39	95.36	1037257.73	10877.7
2017-12-01 22:20	10870.44	10870.44	10845.01	10850.06	38.4	417003.02	10860.67
2017-12-01 22:25	10850.06	10863.47	10831.72	10832	62.1	673214.35	10841.65
2017-12-01 22:30	10832.05	10843.92	10770	10799.97	63.01	680943.25	10807.01
2017-12-01 22:35	10800	10850	10785.11	10820.05	23.03	249362.08	10829.45
2017-12-01 22:40	10820	10829.8	10767.18	10774.49	14.91	160746.12	10783.73
2017-12-01 22:45	10770	10833.15	10762.94	10788.56	31.33	338293.07	10797.24
2017-12-01 22:50	10791.57	10820	10779.52	10800.03	20.06	216485.94	10794.45
2017-12-01 22:55	10811.42	10835.9	10800.04	10815	16.2	175376.3	10826.11
2017-12-01 23:00	10815	10825	10778	10810.32	13.01	140574.37	10802.58
2017-12-01 23:05	10825	10833	10810.39	10823	14.3	154873.11	10827.4
2017-12-01 23:10	10823	10823	10767.5	10769.46	32.33	348624.27	10783.57
2017-12-01 23:15	10769.43	10769.46	10677.83	10699.94	77.91	834968.75	10717.45
2017-12-01 23:20	10680	10708.84	10680	10689.32	10.54	112654.56	10688.73
2017-12-01 23:25	10699	10771.95	10697.4	10769.45	77.67	833250.8	10727.41
2017-12-01 23:30	10769.5	10792.42	10744	10756.3	21.46	231145.89	10771.06
2017-12-01 23:35	10745.82	10782.94	10740.01	10756.68	21.84	234758.81	10749.61
2017-12-01 23:40	10756.68	10785.49	10748.75	10783.92	3.36	36206.72	10763.52
2017-12-01 23:45	10783.91	10831.72	10765.06	10829.01	38.98	421536.91	10814.07
2017-12-01 23:50	10831.72	10860.79	10810.11	10860.79	49.14	532346.81	10833.31
2017-12-01 23:55	10860.79	10863.47	10807.33	10840.45	41.74	453061.11	10854.2
2017-12-02 0:00	10840.45	10841.32	10822.12	10825.62	13.79	149475.07	10836.21
2017-12-02 0:05	10826.43	10860	10826.43	10840	22.17	240390.56	10841.24
2017-12-02 0:10	10839.93	10870	10839.83	10868.34	41.52	450919.5	10859.07
2017-12-02 0:15	10868.34	10940.04	10868.34	10940	61.5	671996.23	10927.52
2017-12-02 0:20	10940	10999.13	10930.13	10975.19	230.41	2527056.65	10967.7
2017-12-02 0:25	10975.24	10993.35	10950.27	10976.45	53.02	582021.23	10976.51
2017-12-02 0:30	10975	10986.73	10940	10945.48	23.52	257607.54	10952.78
2017-12-02 0:35	10940	10952.49	10897.5	10905.12	63.7	696239.39	10929.96
2017-12-02 0:40	10933.73	10963.11	10900.01	10945.16	33.27	363933.2	10937.15
2017-12-02 0:45	10960.82	10985.11	10932.24	10985.11	40.05	439544.94	10974.87
